true_date,price,USD_to_LKR,weather_cat,crop_cat,region,grade,elevation
2024-06-19,1550.0,305.5387,Rainy,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2024-06-26,1480.0,302.1657,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2024-07-03,1400.0,303.669,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-07-10,1460.0,304.337,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-07-17,1550.0,303.6583,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-07-24,1550.0,302.4023,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-07-31,1480.0,303.6974,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2024-08-07,1420.0,299.2055,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-08-14,1480.0,300.5855,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-08-21,1400.0,300.6247,Bright,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-08-28,1380.0,301.9209,Mixed,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2024-09-04,1380.0,302.4495,Rainy,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2024-09-11,1440.0,303.0942,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-09-18,1440.0,298.1652,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-09-25,1420.0,300.5133,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-10-02,1460.0,294.8866,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2024-10-09,1600.0,292.8267,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-10-16,1400.0,293.3114,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-10-23,1320.0,293.2486,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-10-30,1380.0,293.0482,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-11-06,1440.0,292.6791,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-11-13,1440.0,290.9599,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2024-11-20,1480.0,291.1331,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-11-27,1420.0,292.7939,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-12-04,1400.0,289.8077,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2024-12-11,1480.0,291.1392,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-12-18,1550.0,296.468,Bright,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2024-12-25,1480.0,290.5973,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-01-01,1500.0,322.7829,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-01-08,1380.0,322.8849,Mixed,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-01-15,1550.0,295.6383,Bright,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-01-22,1537.5,295.6383,Bright,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-01-29,1525.0,300.95725,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-02-05,1587.5,300.95725,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-02-12,1650.0,297.0441,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-02-19,1750.0,296.3443,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-02-26,1850.0,295.3883,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-03-05,1850.0,295.1854,Rainy,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-03-12,1950.0,295.5793,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-03-19,1650.0,296.0858,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-03-26,1666.6666666666667,296.0858,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-04-02,1683.3333333333333,296.0858,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-04-09,1700.0,297.964,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-04-16,1550.0,299.6805,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-04-23,1380.0,299.5799,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-04-30,1406.6666666666667,301.4991333333333,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-05-07,1280.0,298.3023,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-05-14,1320.0,300.7551,Mixed,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-05-21,1380.0,299.6258,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-05-28,1350.0,299.6258,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-06-04,1320.0,300.306,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-06-11,1380.0,299.951,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-06-18,1380.0,299.951,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-06-25,1380.0,299.951,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-07-02,1380.0,300.4246,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-07-09,1460.0,301.2728,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-07-16,1440.0,301.7035,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-07-23,1440.0,302.2176,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-07-30,1460.0,302.8653,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-08-06,1400.0,300.428,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-08-13,1550.0,301.0624,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-08-20,1480.0,301.759,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-08-27,1565.0,301.759,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-09-03,1650.0,301.753,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-09-10,1550.0,302.7265,Mixed,Slight Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-09-17,1440.0,308.8827,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-09-24,1520.0,308.8827,Rainy,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-10-01,1600.0,301.958,Bright,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-10-08,1440.0,302.7687,Mixed,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-10-15,1420.0,302.6108,Rainy,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-10-22,1480.0,304.5063,Rainy,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-10-29,1440.0,304.5063,Rainy,Increase,WESTERN HIGH,BOPF/BOPFSP,High
2025-11-05,1400.0,298.8259,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-11-12,1600.0,304.1602,Bright,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-11-19,1440.0,307.8004,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-11-26,1500.0,307.998,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-12-03,1420.0,309.5317,Mixed,Maintained,WESTERN HIGH,BOPF/BOPFSP,High
2025-12-10,1420.0,309.4625,Mixed,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-12-17,1320.0,310.0368,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-12-24,1320.0,310.0368,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2025-12-31,1320.0,310.0368,Bright,Decline,WESTERN HIGH,BOPF/BOPFSP,High
2021-01-06,770.0,189.0696,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-01-13,810.0,197.5241,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-01-20,920.0,188.6854,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-01-27,860.0,188.6854,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-02-03,800.0,193.9604,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-02-10,860.0,194.4061,Mixed,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-02-17,920.0,193.5044,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-02-24,860.0,195.8167,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-03-03,900.0,198.7859,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-03-10,1000.0,195.5257,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-03-17,890.0,198.462,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-03-24,920.0,199.0263,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2021-03-31,1000.0,196.6476,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-04-07,980.0,193.6376,Mixed,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-04-14,1100.0,195.0656,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-04-21,1020.0,200.06,Bright,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-04-28,910.0,200.06,Bright,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-05-05,800.0,196.6469,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2021-05-12,880.0,197.0089,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-05-19,800.0,197.0191,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-05-26,940.0,196.9664,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2021-06-02,780.0,197.5298,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-06-09,830.0,197.973,Overcast,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-06-16,720.0,199.0131,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-06-23,830.0,199.0865,Overcast,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-06-30,810.0,197.9284,Bright,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-07-07,830.0,199.6139,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-07-14,800.0,198.67,Mixed,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-07-21,800.0,199.0015,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-07-28,790.0,199.5045,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-08-04,780.0,199.544,Overcast,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-08-11,770.0,199.5392,Overcast,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-08-18,800.0,199.4368,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-08-25,770.0,199.39775,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-09-01,800.0,199.3643,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-09-08,820.0,199.4965,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-09-15,850.0,199.7687,Mixed,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-09-22,790.0,201.5033,Overcast,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-09-29,830.0,201.5033,Overcast,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-10-06,870.0,200.0643,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-10-13,750.0,200.4485,Overcast,Increase,WESTERN HIGH,FBOP/FBOP1,High
2021-10-20,860.0,201.4879,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2021-10-27,840.0,199.6986,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-11-03,890.0,201.9818,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2021-11-10,840.0,202.0085,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-11-17,980.0,202.6712,Bright,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-11-24,960.0,201.4611,Overcast,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-12-01,890.0,202.6101,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-12-08,770.0,193.549,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2021-12-15,980.0,202.4479,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2021-12-22,940.0,202.778,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2021-12-29,1520.0,202.778,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-01-04,2100.0,367.7045,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-01-11,1950.0,367.9773,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-01-18,1900.0,364.1424,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-01-25,2325.0,365.67679999999996,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-02-01,2050.0,364.9107,Bright,Increase,WESTERN HIGH,FBOP/FBOP1,High
2023-02-08,1700.0,365.4467,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-02-15,1800.0,361.954,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-02-22,1650.0,365.3946,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-03-01,1400.0,339.8757,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-03-08,1550.0,322.9597,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-03-15,1420.0,324.5466,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-03-22,1400.0,338.8015,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-03-29,1450.0,338.8015,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-04-05,1500.0,322.1652,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-04-12,1300.0,324.9441,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2023-04-19,1550.0,323.206,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-04-26,1435.0,323.206,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-05-03,1320.0,292.7388,Bright,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-05-10,1400.0,309.7046,Overcast,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-05-17,1480.0,316.57,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2023-05-24,1500.0,304.7769,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-05-31,1440.0,305.9863,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-06-07,980.0,307.6588,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-06-14,1360.0,307.9829,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-06-21,1200.0,309.1192,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-06-28,1200.0,309.1192,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-07-05,1200.0,306.1407,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-07-12,1260.0,313.5441,Mixed,Slight Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-07-19,1650.0,323.6212,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-07-26,1520.0,326.18965000000003,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-08-02,1850.0,323.3395,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-08-09,1750.0,322.1798,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-08-16,1750.0,322.1798,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-08-23,1650.0,323.7206,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-08-30,1525.0,322.23325,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-09-06,1900.0,323.9038,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-09-13,1900.0,325.6304,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-09-20,1850.0,324.0716,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-09-27,1700.0,324.0716,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-10-04,1550.0,324.2171,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2023-10-11,1460.0,324.0872,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-10-18,1550.0,326.8024,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-10-25,1440.0,327.8855,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-11-01,1600.0,328.9997,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-11-08,1500.0,328.4814,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2023-11-15,1650.0,329.322,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2023-11-22,1500.0,328.9604,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-11-29,1525.0,328.9604,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-12-06,1550.0,327.1769,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-12-13,1600.0,326.9876,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-12-20,1550.0,327.1769,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2023-12-27,1725.0,327.1769,Overcast,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-01-03,1900.0,320.9931,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-01-10,1950.0,320.0026,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-01-17,2000.0,315.6095,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-01-24,2016.6666666666667,315.6095,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-01-31,2033.3333333333333,315.6095,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-02-07,2050.0,313.1754,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-02-14,2050.0,311.8864,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-02-21,1900.0,309.5676,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-02-28,1900.0,313.3029,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-03-06,1800.0,306.5576,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-03-13,1850.0,303.9707,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-03-20,1950.0,300.9121,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-03-27,1800.0,308.1885,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-04-03,1600.0,301.7564,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-04-10,1800.0,314.8683,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-04-17,1500.0,298.5569,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-04-24,1650.0,296.6131,Bright,Increase,WESTERN HIGH,FBOP/FBOP1,High
2024-05-01,1750.0,301.8755,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-05-08,1750.0,300.0175,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-05-15,1750.0,301.8051,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-05-22,1850.0,300.3226,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-05-29,1900.0,300.3226,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-06-05,1950.0,302.1764,Overcast,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-06-12,1850.0,305.2629,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-06-19,1800.0,305.5387,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2024-06-26,1900.0,302.1657,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-07-03,1850.0,303.669,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-07-10,1900.0,304.337,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-07-17,1900.0,303.6583,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-07-24,1750.0,302.4023,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-07-31,1900.0,303.6974,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2024-08-07,1800.0,299.2055,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-08-14,1750.0,300.5855,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-08-21,1750.0,300.6247,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-08-28,1650.0,301.9209,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-09-04,1750.0,302.4495,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2024-09-11,1750.0,303.0942,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-09-18,1750.0,298.1652,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-09-25,1800.0,300.5133,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-10-02,1850.0,294.8866,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2024-10-09,1900.0,292.8267,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-10-16,1600.0,293.3114,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-10-23,1800.0,293.2486,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-10-30,1950.0,293.0482,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-11-06,1550.0,292.6791,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-11-13,1700.0,290.9599,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2024-11-20,1650.0,291.1331,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-11-27,1500.0,292.7939,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-12-04,1700.0,289.8077,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2024-12-11,1600.0,291.1392,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-12-18,1550.0,296.468,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2024-12-25,1750.0,290.5973,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-01-01,1800.0,322.7829,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2025-01-08,1600.0,322.8849,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-01-15,1950.0,295.6383,Bright,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-01-22,1480.0,293.2187,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-01-29,1762.5,299.118675,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-02-05,1650.0,296.8867,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-02-12,1500.0,297.0441,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-02-19,1550.0,296.3443,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-02-26,1550.0,295.3883,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-03-05,1600.0,295.1854,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-03-12,1600.0,295.5793,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-03-19,1550.0,296.0858,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-03-26,1600.0,296.3606,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-04-02,1480.0,296.2728,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-04-09,1460.0,297.964,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-04-16,1650.0,299.6805,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-04-23,1650.0,299.5799,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-04-30,1616.6666666666667,301.4991333333333,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-05-07,1550.0,298.3023,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2025-05-14,1700.0,300.7551,Mixed,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-05-21,1750.0,299.6258,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-05-28,1585.0,299.6258,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-06-04,1420.0,300.306,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-06-11,1500.0,299.951,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-06-18,1583.3333333333333,299.951,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-06-25,1666.6666666666667,299.951,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-07-02,1750.0,300.4246,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2025-07-09,1380.0,301.2728,Mixed,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2025-07-16,1420.0,301.7035,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-07-23,1550.0,302.2176,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-07-30,1600.0,302.8653,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-08-06,1420.0,300.428,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-08-13,1700.0,301.0624,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-08-20,1850.0,301.759,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2025-08-27,1600.0,302.1319,Bright,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2025-09-03,1480.0,301.753,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-09-10,1650.0,302.7265,Mixed,Slight Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-09-17,1650.0,308.8827,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-09-24,1750.0,308.8827,Rainy,Decline,WESTERN HIGH,FBOP/FBOP1,High
2025-10-01,1850.0,301.958,Bright,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-10-08,1550.0,302.7687,Mixed,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-10-15,1600.0,302.6108,Rainy,Maintained,WESTERN HIGH,FBOP/FBOP1,High
2025-10-22,1650.0,304.5063,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-10-29,1600.0,304.5063,Rainy,Increase,WESTERN HIGH,FBOP/FBOP1,High
2025-11-05,1550.0,298.8259,Bright,Decline,WESTERN HIGH,FBOP/FBOP1,High
